manufacturer,GPU,releaseYear,memSize,memBusWidth,gpuClock,memClock,tmu,rop,igp,bus,memType,gpuChip,G3Dmark,G2Dmark,testDate,category
AMD,Radeon R9 270,2013,2.0,256.0,900,1400.0,80,32,No,PCIe 3.0 x16,GDDR5,Curacao,4306,567,2018,Unknown
AMD,Radeon R9 270X,2013,2.0,256.0,1000,1400.0,80,32,No,PCIe 3.0 x16,GDDR5,Curacao,4923,607,2013,Desktop
AMD,Radeon R9 280X,2013,3.0,384.0,850,1500.0,128,32,No,PCIe 3.0 x16,GDDR5,Tahiti,6284,692,2016,Desktop
AMD,Radeon R9 290,2013,4.0,512.0,947,1250.0,160,64,No,PCIe 3.0 x16,GDDR5,Hawaii,8409,789,2020,Unknown
AMD,Radeon R9 290X,2013,4.0,512.0,1000,1250.0,176,64,No,PCIe 3.0 x16,GDDR5,Hawaii,8794,787,2020,Unknown
AMD,Radeon Sky 500,2013,4.0,256.0,950,1200.0,80,32,No,PCIe 3.0 x16,GDDR5,Pitcairn,4736,551,2019,Unknown
NVIDIA,Tesla K20m,2013,5.0,320.0,706,1300.0,208,40,No,PCIe 2.0 x16,GDDR5,GK110,5675,377,2022,Unknown
NVIDIA,Tesla K40m,2013,12.0,384.0,745,1502.0,240,48,No,PCIe 3.0 x16,GDDR5,GK110B,705,21,2021,Unknown
AMD,FirePro M2000,2012,1.024,64.0,500,800.0,24,8,No,PCIe 2.0 x16,GDDR5,Turks,406,206,2012,Workstation
AMD,FirePro M4000,2012,1.024,128.0,675,1000.0,32,16,No,MXM-A (3.0),GDDR5,Chelsea,1597,410,2012,Workstation
AMD,FirePro M6000,2012,2.0,128.0,800,1000.0,40,16,No,MXM-B (3.0),GDDR5,Heathrow,1820,776,2012,Workstation
AMD,FirePro S10000,2012,3.0,384.0,825,1250.0,112,32,No,PCIe 3.0 x16,GDDR5,Tahiti,5315,493,2015,Unknown
AMD,FirePro S7000,2012,4.0,256.0,950,1200.0,80,32,No,PCIe 3.0 x16,GDDR5,Pitcairn,4166,615,2014,Workstation
AMD,FirePro S9000,2012,6.0,384.0,900,1375.0,112,32,No,PCIe 3.0 x16,GDDR5,Tahiti,5059,561,2015,Unknown
AMD,FirePro V3900,2012,1.024,128.0,650,900.0,24,8,No,PCIe 2.0 x16,GDDR3,Turks,662,242,2012,Workstation
AMD,FirePro W5000,2012,2.0,256.0,825,800.0,48,32,No,PCIe 3.0 x16,GDDR5,Pitcairn,3056,587,2012,Workstation
AMD,FirePro W600,2012,2.0,128.0,750,1000.0,32,16,No,PCIe 3.0 x16,GDDR5,Cape Verde,1752,631,2013,Workstation
AMD,FirePro W7000,2012,4.0,256.0,950,1200.0,80,32,No,PCIe 3.0 x16,GDDR5,Pitcairn,4276,551,2012,Workstation
AMD,FirePro W8000,2012,4.0,256.0,900,1375.0,112,32,No,PCIe 3.0 x16,GDDR5,Tahiti,4138,570,2013,Workstation
AMD,FirePro W9000,2012,6.0,384.0,975,1375.0,128,32,No,PCIe 3.0 x16,GDDR5,Tahiti,6138,720,2012,Workstation
NVIDIA,GeForce 615,2012,1.024,128.0,660,900.0,8,4,No,PCIe 2.0 x16,DDR3,GF108,552,412,2013,Unknown
NVIDIA,GeForce GT 555M,2012,2.0,128.0,675,900.0,24,16,No,PCIe 2.0 x16,DDR3,GF116,688,124,2011,Mobile
NVIDIA,GeForce GT 610,2012,1.024,64.0,810,898.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,303,127,2012,Desktop
NVIDIA,GeForce GT 620,2012,1.024,64.0,700,900.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,365,162,2012,Desktop
NVIDIA,GeForce GT 620M,2012,1.024,64.0,625,900.0,16,8,No,PCIe 2.0 x16,DDR3,GF117,431,129,2012,Mobile
NVIDIA,GeForce GT 625M,2012,2.0,64.0,625,900.0,16,4,No,PCIe 2.0 x16,DDR3,GF117,435,210,2013,Mobile
NVIDIA,GeForce GT 630,2012,1.024,128.0,810,900.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,683,208,2012,Desktop
NVIDIA,GeForce GT 630M,2012,2.0,128.0,800,900.0,16,4,No,MXM-A (3.0),GDDR5,GF117,549,151,2012,Mobile
NVIDIA,GeForce GT 635M,2012,2.0,128.0,675,900.0,24,16,No,PCIe 2.0 x16,DDR3,GF116,563,173,2012,Mobile
NVIDIA,GeForce GT 640,2012,2.0,128.0,902,891.0,32,16,No,PCIe 3.0 x16,DDR3,GK107,1182,285,2011,Desktop
NVIDIA,GeForce GT 640M,2012,2.0,128.0,625,900.0,32,16,No,PCIe 3.0 x16,DDR3,GK107,907,183,2012,Mobile
NVIDIA,GeForce GT 640M LE,2012,2.0,128.0,753,785.0,16,4,No,PCIe 2.0 x16,GDDR5,GF108,673,166,2012,Mobile
NVIDIA,GeForce GT 645M,2012,2.0,128.0,709,900.0,32,16,No,PCIe 3.0 x16,DDR3,GK107,958,170,2013,Mobile
NVIDIA,GeForce GT 650M,2012,1.024,128.0,835,900.0,32,16,No,PCIe 3.0 x16,DDR3,GK107,1199,233,2012,Mobile
NVIDIA,GeForce GTX 560 SE,2012,1.024,192.0,736,957.0,48,24,No,PCIe 2.0 x16,GDDR5,GF114,2087,413,2012,Desktop
NVIDIA,GeForce GTX 650 Ti,2012,1.024,128.0,928,1350.0,64,16,No,PCIe 3.0 x16,GDDR5,GK106,2527,400,2012,Desktop
NVIDIA,GeForce GTX 660,2012,2.0,192.0,980,1502.0,80,24,No,PCIe 3.0 x16,GDDR5,GK106,4004,476,2012,Desktop
NVIDIA,GeForce GTX 660 Ti,2012,2.0,192.0,915,1502.0,112,24,No,PCIe 3.0 x16,GDDR5,GK104,4367,449,2012,Desktop
NVIDIA,GeForce GTX 660M,2012,1.024,128.0,835,1000.0,32,16,No,MXM-B (3.0),GDDR5,GK107,1414,271,2012,Mobile
NVIDIA,GeForce GTX 670,2012,2.0,256.0,915,1502.0,112,32,No,PCIe 3.0 x16,GDDR5,GK104,5304,523,2012,Desktop
NVIDIA,GeForce GTX 670M,2012,1.536,192.0,598,750.0,56,24,No,MXM-B (3.0),GDDR5,GF114,1775,321,2012,Mobile
NVIDIA,GeForce GTX 670MX,2012,3.0,192.0,601,700.0,80,24,No,PCIe 3.0 x16,GDDR5,GK104,1906,335,2012,Mobile
NVIDIA,GeForce GTX 675M,2012,2.0,256.0,620,750.0,64,32,No,MXM-B (3.0),GDDR5,GF114,1934,326,2012,Mobile
NVIDIA,GeForce GTX 675MX,2012,2.0,256.0,654,900.0,80,32,No,MXM-B (3.0),GDDR5,GK104,2338,377,2013,Mobile
NVIDIA,GeForce GTX 680,2012,2.0,256.0,1006,1502.0,128,32,No,PCIe 3.0 x16,GDDR5,GK104,5535,528,2012,Desktop
NVIDIA,GeForce GTX 680M,2012,4.0,256.0,719,900.0,112,32,No,MXM-B (3.0),GDDR5,GK104,3077,348,2012,Mobile
NVIDIA,GeForce GTX 690,2012,2.0,256.0,915,1502.0,128,32,No,PCIe 3.0 x16,GDDR5,GK104,5654,458,2012,Desktop
NVIDIA,NVS 310,2012,0.512,64.0,523,875.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,242,179,2012,Workstation
NVIDIA,NVS 510,2012,2.0,128.0,797,891.0,16,16,No,PCIe 2.0 x16,DDR3,GK107,730,276,2012,Workstation
NVIDIA,NVS 5200M,2012,1.024,64.0,625,900.0,16,4,No,MXM,DDR3,GF117,534,193,2012,Workstation
NVIDIA,NVS 5400M,2012,2.0,128.0,660,900.0,16,4,No,MXM,GDDR3,GF108,635,184,2012,Workstation
NVIDIA,Quadro 410,2012,0.512,64.0,706,891.0,16,8,No,PCIe 2.0 x16,DDR3,GK107,436,218,2012,Workstation
NVIDIA,Quadro 7000,2012,6.0,384.0,651,851.0,64,48,No,PCIe 2.0 x16,GDDR5,GF110,3505,397,2011,Workstation
NVIDIA,Quadro K1000M,2012,2.0,128.0,850,900.0,16,16,No,MXM-A (3.0),DDR3,GK107,773,244,2012,Workstation
NVIDIA,Quadro K2000M,2012,2.0,128.0,745,900.0,32,16,No,MXM-A (3.0),DDR3,GK107,1027,256,2012,Workstation
NVIDIA,Quadro K3000M,2012,2.0,256.0,654,700.0,48,32,No,MXM-B (3.0),GDDR5,GK104,1626,360,2012,Workstation
NVIDIA,Quadro K4000M,2012,4.0,256.0,601,700.0,80,32,No,MXM-B (3.0),GDDR5,GK104,1949,351,2012,Workstation
NVIDIA,Quadro K5000,2012,4.0,256.0,706,1350.0,128,32,No,PCIe 2.0 x16,GDDR5,GK104,3901,435,2012,Workstation
NVIDIA,Quadro K5000M,2012,4.0,256.0,601,750.0,112,32,No,MXM-B (3.0),GDDR5,GK104,2754,363,2012,Workstation
NVIDIA,Quadro K500M,2012,1.024,64.0,850,800.0,16,8,No,MXM-A (3.0),DDR3,GK107,480,184,2020,Unknown
AMD,Radeon HD 7450A,2012,0.512,64.0,625,800.0,8,4,No,MXM-A (3.0),GDDR3,Caicos,288,385,2012,Unknown
AMD,Radeon HD 7450M,2012,1.024,64.0,700,900.0,8,4,No,PCIe 2.0 x16,DDR3,Seymour,330,441,2015,Mobile
AMD,Radeon HD 7470M,2012,1.024,64.0,750,900.0,8,4,No,PCIe 2.0 x16,DDR3,Seymour,408,393,2012,Mobile
AMD,Radeon HD 7550M,2012,1.024,128.0,500,900.0,24,16,No,PCIe 2.0 x16,DDR3,Thames,465,403,2012,Mobile
AMD,Radeon HD 7570,2012,1.024,128.0,650,800.0,24,8,No,PCIe 2.0 x16,GDDR3,Turks,613,265,2012,Desktop
AMD,Radeon HD 7570M,2012,1.024,64.0,500,800.0,24,16,No,PCIe 2.0 x16,GDDR5,Thames,445,197,2012,Mobile
AMD,Radeon HD 7610M,2012,1.024,128.0,450,800.0,20,8,No,PCIe 2.0 x16,GDDR3,Whistler,632,479,2012,Mobile
AMD,Radeon HD 7650A,2012,1.024,128.0,600,900.0,24,8,No,MXM-A (3.0),DDR3,Onega,564,311,2012,Unknown
AMD,Radeon HD 7650M,2012,1.024,128.0,450,800.0,24,16,No,PCIe 2.0 x16,DDR3,Thames,451,69,2012,Mobile
AMD,Radeon HD 7670A,2012,1.024,128.0,600,1000.0,24,8,No,MXM-A (3.0),GDDR5,Turks,1050,702,2012,Unknown
AMD,Radeon HD 7670M,2012,1.024,128.0,600,900.0,24,16,No,PCIe 2.0 x16,DDR3,Thames,485,123,2012,Mobile
AMD,Radeon HD 7730M,2012,2.0,128.0,575,900.0,32,16,No,PCIe 2.0 x16,DDR3,Chelsea,634,218,2015,Mobile
AMD,Radeon HD 7750,2012,1.024,128.0,800,1125.0,32,16,No,PCIe 3.0 x16,GDDR5,Cape Verde,1696,398,2012,Desktop
AMD,Radeon HD 7750M,2012,2.0,128.0,575,1000.0,32,16,No,PCIe 2.0 x16,GDDR5,Chelsea,1191,693,2013,Mobile
AMD,Radeon HD 7850,2012,2.0,256.0,860,1200.0,64,32,No,PCIe 3.0 x16,GDDR5,Pitcairn,3826,550,2012,Desktop
AMD,Radeon HD 7850M,2012,2.0,128.0,675,1000.0,40,16,No,PCIe 3.0 x16,GDDR5,Heathrow,1373,566,2012,Mobile
AMD,Radeon HD 7870 XT,2012,2.0,256.0,925,1500.0,96,32,No,PCIe 3.0 x16,GDDR5,Tahiti,4470,661,2013,Desktop
AMD,Radeon HD 7870M,2012,2.0,128.0,800,1000.0,40,16,No,PCIe 3.0 x16,GDDR5,Heathrow,1507,556,2012,Mobile
AMD,Radeon HD 7970M,2012,2.0,256.0,850,1200.0,80,32,No,MXM-B (3.0),GDDR5,Wimbledon,3774,541,2012,Mobile
NVIDIA,Tesla K20Xm,2012,6.0,384.0,732,1300.0,224,48,No,PCIe 3.0 x16,GDDR5,GK110,5428,329,2022,Unknown
AMD,FirePro 2270,2011,0.512,64.0,600,600.0,8,4,No,PCIe 2.0 x16,GDDR3,Cedar,147,195,2012,Workstation
AMD,FirePro M5950,2011,1.024,128.0,725,900.0,24,8,No,MXM-A (3.0),GDDR5,Whistler,1314,574,2011,Workstation
AMD,FirePro V4900,2011,1.024,128.0,800,1000.0,24,8,No,PCIe 2.0 x16,GDDR5,Turks,974,318,2012,Workstation
AMD,FirePro V5900,2011,2.0,256.0,600,500.0,32,32,No,PCIe 2.0 x16,GDDR5,Cayman,1271,352,2011,Workstation
AMD,FirePro V7900,2011,2.0,256.0,725,1250.0,80,32,No,PCIe 2.0 x16,GDDR5,Cayman,2310,324,2011,Workstation
NVIDIA,GeForce 315M,2011,0.512,64.0,606,800.0,8,4,No,PCIe 2.0 x16,GDDR3,GT218,116,52,2011,Mobile
NVIDIA,GeForce 410M,2011,0.512,64.0,574,800.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,250,129,2011,Mobile
NVIDIA,GeForce 610M,2011,1.024,64.0,738,900.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,292,103,2012,Unknown
NVIDIA,GeForce GT 435M,2011,1.024,128.0,590,800.0,16,16,No,PCIe 2.0 x16,DDR3,GF106,521,208,2012,Mobile
NVIDIA,GeForce GT 440,2011,1.024,128.0,810,900.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,766,238,2010,Desktop
NVIDIA,GeForce GT 520,2011,1.024,64.0,810,900.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,297,126,2011,Desktop
NVIDIA,GeForce GT 520M,2011,1.024,64.0,740,800.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,288,74,2012,Mobile
NVIDIA,GeForce GT 520MX,2011,1.024,64.0,900,900.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,293,56,2012,Mobile
NVIDIA,GeForce GT 525M,2011,1.024,128.0,600,900.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,460,95,2012,Mobile
NVIDIA,GeForce GT 540M,2011,1.024,128.0,672,900.0,16,4,No,MXM-A (3.0),DDR3,GF108,493,86,2012,Mobile
NVIDIA,GeForce GT 545,2011,1.536,192.0,720,800.0,24,16,No,PCIe 2.0 x16,DDR3,GF116,1096,342,2012,Unknown
NVIDIA,GeForce GT 550M,2011,1.024,128.0,740,900.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,580,126,2011,Mobile
NVIDIA,GeForce GTX 460 v2,2011,1.024,192.0,779,1002.0,56,24,No,PCIe 2.0 x16,GDDR5,GF114,2005,459,2011,Desktop
NVIDIA,GeForce GTX 485M,2011,2.0,256.0,575,750.0,64,32,No,MXM-B (3.0),GDDR5,GF104,2360,479,2011,Mobile
NVIDIA,GeForce GTX 550 Ti,2011,1.024,192.0,900,1026.0,32,24,No,PCIe 2.0 x16,GDDR5,GF116,1557,363,2012,Desktop
NVIDIA,GeForce GTX 560,2011,1.024,256.0,810,1000.0,56,32,No,PCIe 2.0 x16,GDDR5,GF114,2711,418,2012,Desktop
NVIDIA,GeForce GTX 560 Ti,2011,1.024,256.0,823,1002.0,64,32,No,PCIe 2.0 x16,GDDR5,GF114,3056,416,2012,Desktop
NVIDIA,GeForce GTX 560M,2011,1.536,192.0,775,625.0,32,24,No,MXM-B (3.0),GDDR5,GF116,1266,243,2011,Mobile
NVIDIA,GeForce GTX 570M,2011,1.536,192.0,575,750.0,56,24,No,MXM-B (3.0),GDDR5,GF114,1910,350,2011,Mobile
NVIDIA,GeForce GTX 580M,2011,2.0,256.0,620,750.0,64,32,No,MXM-B (3.0),GDDR5,GF114,2373,455,2011,Mobile
NVIDIA,GeForce GTX 590,2011,1.536,384.0,608,854.0,64,48,No,PCIe 2.0 x16,GDDR5,GF110,3307,470,2011,Desktop
NVIDIA,NVS 300,2011,0.512,64.0,520,790.0,8,4,No,PCIe 2.0 x16,DDR3,GT218,114,60,2011,Workstation
NVIDIA,NVS 4200M,2011,1.024,64.0,810,800.0,8,4,No,MXM,DDR3,GF119,257,75,2012,Workstation
NVIDIA,Quadro 1000M,2011,2.0,128.0,700,900.0,16,4,No,MXM-A (3.0),DDR3,GF108,599,201,2012,Workstation
NVIDIA,Quadro 2000D,2011,1.024,128.0,625,650.0,32,16,No,PCIe 2.0 x16,GDDR5,GF106,989,324,2011,Unknown
NVIDIA,Quadro 2000M,2011,2.0,128.0,550,900.0,32,16,No,MXM-A (3.0),DDR3,GF106,773,249,2012,Workstation
NVIDIA,Quadro 3000M,2011,2.0,256.0,450,625.0,40,32,No,MXM-B (3.0),GDDR5,GF104,1024,323,2011,Workstation
NVIDIA,Quadro 400,2011,0.512,64.0,450,770.0,16,8,No,PCIe 2.0 x16,DDR3,GT216,146,67,2011,Workstation
NVIDIA,Quadro 4000M,2011,2.0,256.0,475,625.0,56,32,No,MXM-B (3.0),GDDR5,GF104,1307,256,2011,Workstation
NVIDIA,Quadro 5000,2011,2.5,320.0,513,750.0,44,40,No,PCIe 2.0 x16,GDDR5,GF100,1982,376,2010,Workstation
NVIDIA,Quadro 500M,2011,1.024,128.0,700,900.0,16,4,No,MXM-A (3.0),DDR3,GF108,664,588,2013,Workstation
NVIDIA,Quadro 5010M,2011,4.0,256.0,450,650.0,48,32,No,MXM-B (3.0),GDDR5,GF110,1891,366,2011,Workstation
AMD,Radeon E6460,2011,0.512,64.0,600,800.0,8,4,No,PCIe 2.0 x16,GDDR5,Caicos,324,225,2015,Unknown
AMD,Radeon HD 6230,2011,0.512,64.0,650,667.0,8,4,No,PCIe 2.0 x16,DDR2,Park,179,254,2013,Unknown
AMD,Radeon HD 6250,2011,0.512,64.0,650,500.0,8,4,No,PCIe 2.0 x16,GDDR3,Cedar,94,32,2012,Mobile
AMD,Radeon HD 6290,2011,1.024,64.0,650,800.0,8,4,No,PCIe 2.0 x16,GDDR3,Cedar,109,34,2012,Mobile
AMD,Radeon HD 6430M,2011,1.024,64.0,480,800.0,8,4,No,PCIe 2.0 x16,DDR3,Seymour,193,106,2013,Mobile
AMD,Radeon HD 6450,2011,0.512,64.0,625,800.0,8,4,No,PCIe 2.0 x16,GDDR5,Caicos,200,120,2011,Desktop
AMD,Radeon HD 6450A,2011,0.512,64.0,625,533.0,8,4,No,MXM-A (3.0),DDR3,Caicos,260,208,2012,Unknown
AMD,Radeon HD 6470M,2011,0.512,64.0,700,800.0,8,4,No,PCIe 2.0 x16,DDR3,Seymour,228,104,2012,Mobile
AMD,Radeon HD 6490M,2011,0.512,64.0,800,800.0,8,4,No,PCIe 2.0 x16,GDDR5,Seymour,378,514,2011,Mobile
AMD,Radeon HD 6550A,2011,2.0,128.0,550,800.0,24,8,No,MXM-A (3.0),GDDR3,Pinewood,708,609,2012,Unknown
AMD,Radeon HD 6570,2011,2.0,128.0,650,1000.0,24,8,No,PCIe 2.0 x16,GDDR5,Turks,496,193,2012,Desktop
AMD,Radeon HD 6610M,2011,1.024,128.0,450,800.0,24,8,No,PCIe 2.0 x16,DDR3,Whistler,565,527,2012,Unknown
AMD,Radeon HD 6630M,2011,1.024,128.0,500,800.0,24,8,No,PCIe 2.0 x16,DDR3,Whistler,685,390,2011,Mobile
AMD,Radeon HD 6650A,2011,1.024,128.0,600,900.0,24,8,No,MXM-A (3.0),DDR3,Onega,836,418,2012,Unknown
AMD,Radeon HD 6650M,2011,1.024,128.0,600,800.0,24,8,No,PCIe 2.0 x16,DDR3,Whistler,752,230,2011,Mobile
AMD,Radeon HD 6670,2011,1.024,128.0,800,1000.0,24,8,No,PCIe 2.0 x16,GDDR5,Turks,745,236,2012,Desktop
AMD,Radeon HD 6750,2011,1.024,128.0,700,1150.0,36,16,No,PCIe 2.0 x16,GDDR5,Juniper,1005,304,2011,Desktop
AMD,Radeon HD 6750M,2011,1.024,128.0,600,800.0,24,8,No,MXM-A (3.0),GDDR3,Whistler,937,487,2011,Mobile
AMD,Radeon HD 6770,2011,1.024,128.0,850,1200.0,40,16,No,PCIe 2.0 x16,GDDR5,Juniper,1231,313,2011,Desktop
AMD,Radeon HD 6770M,2011,1.024,128.0,725,900.0,24,8,No,MXM-A (3.0),GDDR5,Whistler,964,572,2011,Mobile
AMD,Radeon HD 6790,2011,1.024,256.0,840,1050.0,40,16,No,PCIe 2.0 x16,GDDR5,Barts,1613,370,2011,Desktop
AMD,Radeon HD 6850 X2,2011,2.0,256.0,800,1050.0,48,32,No,PCIe 2.0 x16,GDDR5,Barts,2534,373,2017,Unknown
AMD,Radeon HD 6970M,2011,1.024,256.0,680,900.0,48,32,No,MXM-B (3.0),GDDR5,Blackcomb,2270,656,2011,Mobile
AMD,Radeon HD 6990,2011,2.0,256.0,830,1250.0,96,32,No,PCIe 2.0 x16,GDDR5,Antilles,3013,630,2011,Desktop
AMD,Radeon HD 7690M,2011,1.024,128.0,725,900.0,24,16,No,MXM-A (3.0),DDR3,Thames,1003,576,2012,Mobile
NVIDIA,Tesla C2050,2011,3.0,384.0,574,750.0,56,48,No,PCIe 2.0 x16,GDDR5,GF100,3515,493,2010,Unknown
NVIDIA,Tesla C2070,2011,6.0,384.0,574,747.0,56,48,No,PCIe 2.0 x16,GDDR5,GF100,3101,494,2011,Workstation
NVIDIA,Tesla C2075,2011,6.0,384.0,574,783.0,56,48,No,PCIe 2.0 x16,GDDR5,GF110,3118,589,2012,Unknown
NVIDIA,Tesla M2070-Q,2011,6.0,384.0,574,783.0,56,48,No,PCIe 2.0 x16,GDDR5,GF100,1306,444,2014,Unknown
AMD,FireStream 9370,2010,4.0,256.0,825,1150.0,80,32,No,PCIe 2.0 x16,GDDR5,Cypress,2528,763,2012,Workstation
NVIDIA,GeForce 305M,2010,0.512,64.0,525,700.0,8,4,No,PCIe 2.0 x16,GDDR3,GT218,151,149,2012,Mobile
NVIDIA,GeForce 310M,2010,1.024,64.0,606,667.0,8,4,No,PCIe 2.0 x16,DDR3,GT218,111,27,2012,Mobile
NVIDIA,GeForce GT 220,2010,1.024,128.0,600,700.0,24,8,No,PCIe 2.0 x16,GDDR3,G94,211,56,2012,Desktop
NVIDIA,GeForce GT 320M,2010,1.024,128.0,500,790.0,8,8,No,PCIe 2.0 x16,DDR3,GT216,107,41,2010,Mobile
NVIDIA,GeForce GT 325M,2010,1.024,128.0,450,700.0,16,8,No,PCIe 2.0 x16,DDR3,GT216,171,52,2011,Mobile
NVIDIA,GeForce GT 330M,2010,1.024,128.0,575,800.0,16,8,No,MXM-A (3.0),GDDR3,GT216,209,57,2012,Mobile
NVIDIA,GeForce GT 335M,2010,1.024,128.0,450,800.0,24,8,No,PCIe 2.0 x16,GDDR3,GT215,400,49,2010,Mobile
NVIDIA,GeForce GT 415M,2010,0.512,128.0,500,800.0,8,4,No,PCIe 2.0 x16,DDR3,GF108,286,221,2011,Mobile
NVIDIA,GeForce GT 420M,2010,0.512,128.0,500,800.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,418,83,2010,Mobile
NVIDIA,GeForce GT 425M,2010,1.024,128.0,560,800.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,517,175,2010,Mobile
NVIDIA,GeForce GT 430,2010,0.512,64.0,700,800.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,603,191,2012,Desktop
NVIDIA,GeForce GT 445M,2010,3.0,192.0,590,800.0,24,24,No,PCIe 2.0 x16,DDR3,GF106,881,250,2010,Mobile
NVIDIA,GeForce GTS 350M,2010,1.024,128.0,500,800.0,32,8,No,MXM-II,GDDR5,GT215,408,113,2010,Mobile
NVIDIA,GeForce GTS 360M,2010,1.024,128.0,550,900.0,32,8,No,MXM-II,GDDR5,GT215,655,71,2010,Mobile
NVIDIA,GeForce GTS 450,2010,1.024,128.0,783,902.0,32,16,No,PCIe 2.0 x16,GDDR5,GF106,1321,303,2012,Desktop
NVIDIA,GeForce GTX 285M,2010,1.024,256.0,600,1000.0,64,16,No,MXM-B (3.0),GDDR3,G92,676,246,2010,Mobile
NVIDIA,GeForce GTX 460,2010,1.024,256.0,675,900.0,56,32,No,PCIe 2.0 x16,GDDR5,GF104,2289,381,2012,Desktop
NVIDIA,GeForce GTX 460 SE,2010,1.024,256.0,650,850.0,48,32,No,PCIe 2.0 x16,GDDR5,GF104,1974,359,2012,Desktop
NVIDIA,GeForce GTX 460M,2010,1.536,192.0,675,625.0,32,24,No,PCIe 2.0 x16,GDDR5,GF106,1198,246,2012,Mobile
NVIDIA,GeForce GTX 465,2010,1.024,256.0,608,802.0,44,32,No,PCIe 2.0 x16,GDDR5,GF100,2681,454,2012,Desktop
NVIDIA,GeForce GTX 470,2010,1.28,320.0,608,837.0,56,40,No,PCIe 2.0 x16,GDDR5,GF100,3147,381,2012,Desktop
NVIDIA,GeForce GTX 470M,2010,1.536,192.0,535,750.0,48,24,No,MXM-B (3.0),GDDR5,GF104,1953,413,2010,Mobile
NVIDIA,GeForce GTX 480,2010,1.536,384.0,701,924.0,60,48,No,PCIe 2.0 x16,GDDR5,GF100,4110,447,2012,Desktop
NVIDIA,GeForce GTX 480M,2010,2.0,256.0,425,600.0,44,32,No,MXM-B (3.0),GDDR5,GF100,2051,536,2010,Mobile
NVIDIA,GeForce GTX 570,2010,1.28,320.0,732,950.0,60,40,No,PCIe 2.0 x16,GDDR5,GF110,3902,466,2012,Desktop
NVIDIA,GeForce GTX 580,2010,1.536,384.0,772,1002.0,64,48,No,PCIe 2.0 x16,GDDR5,GF110,4538,456,2012,Desktop
NVIDIA,NVS 2100M,2010,0.512,64.0,535,790.0,8,4,No,PCIe 2.0 x16,GDDR3,GT218,139,221,2010,Workstation
NVIDIA,NVS 3100M,2010,0.512,64.0,606,790.0,8,4,No,PCIe 2.0 x16,GDDR3,GT218,115,42,2011,Workstation
NVIDIA,NVS 5100M,2010,1.024,128.0,550,800.0,16,8,No,MXM-A (3.0),GDDR3,GT216,190,87,2010,Workstation
NVIDIA,Quadro 2000,2010,1.024,128.0,625,650.0,32,16,No,PCIe 2.0 x16,GDDR5,GF106,942,294,2010,Workstation
NVIDIA,Quadro 4000,2010,2.0,256.0,475,702.0,32,32,No,PCIe 2.0 x16,GDDR5,GF100,1489,366,2010,Workstation
NVIDIA,Quadro 5000M,2010,1.792,256.0,405,600.0,40,32,No,MXM-B (3.0),GDDR5,GF100,2060,426,2010,Workstation
NVIDIA,Quadro 600,2010,1.024,128.0,640,800.0,16,8,No,PCIe 2.0 x16,DDR3,GF108,546,225,2012,Workstation
NVIDIA,Quadro 6000,2010,6.0,384.0,574,747.0,56,48,No,PCIe 2.0 x16,GDDR5,GF100,2689,458,2010,Workstation
NVIDIA,Quadro FX 380M,2010,0.512,64.0,606,790.0,8,4,No,PCIe 2.0 x16,GDDR3,GT218,124,124,2010,Workstation
NVIDIA,Quadro FX 880M,2010,1.024,128.0,550,790.0,16,8,No,MXM-A (3.0),GDDR3,GT216,219,80,2010,Workstation
AMD,Radeon HD 6370M,2010,1.024,64.0,750,800.0,8,4,No,PCIe 2.0 x16,GDDR3,Robson,276,401,2010,Mobile
AMD,Radeon HD 6850,2010,1.024,256.0,775,1000.0,48,32,No,PCIe 2.0 x16,GDDR5,Barts,1979,425,2012,Desktop
AMD,Radeon HD 6870,2010,1.024,256.0,900,1050.0,56,32,No,PCIe 2.0 x16,GDDR5,Barts,2223,397,2012,Desktop
AMD,Radeon HD 6950,2010,2.0,256.0,800,1250.0,88,32,No,PCIe 2.0 x16,GDDR5,Cayman,2650,421,2012,Desktop
AMD,Radeon HD 6970,2010,2.0,256.0,880,1375.0,96,32,No,PCIe 2.0 x16,GDDR5,Cayman,2863,430,2012,Desktop
NVIDIA,GeForce 210,2009,0.512,64.0,520,400.0,8,4,No,PCIe 2.0 x16,DDR3,GT218,97,39,2009,Desktop
NVIDIA,GeForce 9800 GTX+,2009,0.512,256.0,738,1100.0,64,16,No,PCIe 2.0 x16,GDDR3,G92B,538,139,2012,Desktop
NVIDIA,GeForce G105M,2009,0.512,64.0,535,790.0,8,4,No,PCIe 2.0 x16,DDR3,GT218,108,46,2009,Unknown
